Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Philippines,PHL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4504.46230383567,4378.39532090518,4293.71810131081,4283.15967786629,4374.06721651165,4477.32317711022,4631.77197705972,4758.70845808515,4616.67292900617,4650.75926947589,4740.43891694569,4778.4008437474,4856.49948429567,5003.38317718716,5229.45080700165,5386.81653712891,5578.57225112139,5840.06810169965,5987.03757861835,5965.30730902221,6273.03927731515,6388.31296959977,6697.55620962768,7016.53846470436,7340.361585912,7691.76308685047,8131.82537948653,8584.13622709699,9016.28659637608,9452.2939715981,8455.18457134106,8857.78995115514,9457.10395402883,9898.53294588746,10375.9404179938,..
Philippines,PHL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,31344414578.2009,33129626605.0432,34735185774.0934,37172298520.2165,38437083908.9934,40491580379.5156,42289875657.1023,44498543744.5452,46740451307.7078,48932332357.9901,50739152607.185,53473489811.5011,56377307514.7893,61328367803.6852,63410224488.9803,66866781055.7536,72736616790.959,76782933144.9968,80769798287.5113,85289329758.5592,89724981380.6129,92795557533.1733,96227514092.1276,98052903642.7771,91150588918.0784,84899137702.1736,87879678171.1382,91712822474.0122,97854767009.256,103906025758.682,107109108270.262,106641694746.423,107087061460.264,109423583330.152,114209405300.726,119491847401.125,126494485337.077,133055010091.644,132370986792.543,136800717247.312,142796015521.852,147150196386.034,152618672919.07,160382249186.079,170918125627.487,179365762735.543,188901594317.393,201216639993.9,209958471374.167,212999348337.291,228621785456.625,237442546234.973,253818843989.004,270952964501.391,288153024771.696,306445871242.322,328355086268.976,351113338965.581,373379140695.818,396224439236.642,358510629276.391,378998554988.857,407730367707.393,430232801525.652,454721721977.445,..
Philippines,PHL,"Population, total",SP.POP.TOTL,27891897,28792621,29723536,30674731,31643032,32625316,33617170,34621320,35638342,36660799,37622204,38518659,39408560,40294130,41174341,42120826,43201488,44367962,45575281,46807103,48043740,49311727,50695707,52194620,53726181,55213006,56645077,58157496,59739052,61265260,62854666,64382249,65926125,67530621,69019291,70546246,72190242,73908810,75791024,77753257,79625397,81401488,83068889,84731835,86394504,88015962,89508986,91075184,92699095,94384250,96337125,98248614,100175512,102076336,103767130,105312992,106735719,108119693,109465287,110804683,112081264,113100950,113964338,114891199,115843670,..
Philippines,PHL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,0.707319007679614,0.697417841052047,0.705943074296549,0.781840928194752,0.728545965070819,0.781354572676234,0.759223848956314,0.806027556550828,0.808192493645843,0.846249766835602,0.742762740785792,0.688327139708573,0.673410077898707,0.701068424293538,0.601885326634328,0.581272463230855,0.532921863624618,0.636236126809861,0.645303176220473,0.65174129678059,0.679411771912049,0.666228668091418,0.707058089642005,0.745116796719521,0.785713663734969,0.926297339762062,0.951577361383551,1.04000862684706,0.997227587266798,0.951638591808443,0.932672272893032,0.880719772591872,0.878079638214495,0.882480593038024,0.876070774131651,0.896249932483837,0.792914802989724,0.845028213173854,0.838866873511548,0.833249191469975,0.881994350568382,0.860953621187979,0.893452882976031,0.955039177738511,1.00237329489598,1.07477147738809,1.13642556715245,1.25459105770861,1.29114721089618,1.33500133744347,1.21683584867494,1.28744630350143,1.33112167071071,1.41396992471112,1.5030109111702,..
Philippines,PHL,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,26.6109,26.8636,27.8202,31.5036,29.9974,32.9113,32.7996,35.7618,36.8336,39.6105,35.6851,33.9426,34.139,36.592,32.337,32.0938,30.1874,37.0019,38.5498,39.9291,42.7042,42.8933,46.6136,50.3182,54.2294,65.3468,68.6946,76.8658,75.5809,73.993,74.2644,71.6919,72.9411,74.7742,75.6877,78.8843,70.973,76.9611,77.7622,78.6456,84.9688,84.5875,89.5021,97.4869,104.0134,113.1874,121.2972,135.646,141.3358,147.9244,136.3845,145.6114,151.7004,162.4527,174.1143,..
Philippines,PHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,424.030763734864,430.62062131618,444.418600618215,410.827080255246,446.176123730806,459.479994263148,463.395880336417,477.495245543937,482.924814401891,483.114784115224,487.402779547692,454.033054960371,451.284468681461,442.568789118581,430.074923261744,434.470089148121,423.356012358413,425.625019287303,439.081886950045,420.717035027758,431.460692039266,428.32978664067,437.466406247307,443.26971934561,465.625886441589,499.070776259238,520.980850770081,544.47519980766,554.498283533215,551.866549795025,518.156775784154,530.987980701231,550.793803994865,..,..,..
Poland,POL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12821.4636316574,11879.7539252619,12141.2351323725,12563.1045363124,13200.1614164951,14227.5663687798,15083.09812162,16031.7211485265,16766.6492883267,17556.0026927987,18566.3546288772,18800.6018648402,19166.9137058143,19855.6317989181,20878.6545002534,21568.9476594356,22921.1975887696,24484.0656663756,25553.9058406534,26204.410367111,27112.1333797381,28521.6612623568,28952.9157305301,29168.624211075,30334.8786569618,31700.3682364154,32675.3052259954,34354.5987616319,36500.4114282584,38181.6230334689,37852.8021313639,41059.5847829682,43405.0215797441,43672.7668014946,45153.0439773281,..
Poland,POL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,194797367584.792,181131204775.169,185686615837.644,192628157713.225,202823584825.574,218906804615.997,232246717071.23,247015068311.447,258431144714.153,270575301764.16,283174187558.032,286667833930.23,292117946677.278,302410346199.761,317805438387.054,328168510412.522,348521872927.444,372083512402.176,388394800371.402,398551823849.317,411181642127.603,432791139408.41,439333996551.267,442340098156.254,459682079851.439,480054118583.367,494605411858.337,520089746650.75,552573816155.989,577884228677.544,566120997479.772,605337233054.782,637150470884.733,638740867489.057,658084600079.586,..
Poland,POL,"Population, total",SP.POP.TOTL,29637450,29964000,30308500,30712000,31139450,31444950,31681000,31987155,32294655,32548300,32664300,32783500,33055650,33357200,33678899,34015199,34356300,34689050,34965600,35247217,35574150,35898587,36230481,36571808,36904134,37201885,37456119,37668045,37824487,37961529,38110782,38246193,38363667,38461408,38542652,38594998,38624370,38649660,38663481,38660271,38258629,38248076,38230364,38204570,38182222,38165445,38141267,38120560,38125759,38151603,38042794,38063255,38063164,38040196,38011735,37986412,37970087,37974826,37974750,37965475,37515748,36981559,36821749,36687353,36559233,..
Poland,POL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,9.4633376499726,9.68676925892598,10.0102312312721,10.4499928051515,10.7410755915744,11.0822870682015,11.6922747792981,12.001271294544,12.7042950785915,12.6204460340798,12.8268672617617,11.6707685458483,11.7359827488904,11.735050123855,12.0442685364193,12.2207221488911,12.3409822571313,12.6952195156398,12.3732861201792,11.7779449821423,9.74855094812801,9.65410596552708,9.39233467958107,9.37995561680945,9.20182918393887,9.23545325744025,9.64288349557546,9.38347969943332,8.64038341503705,8.39754589407819,8.18187708712719,8.09869495134866,7.912937998707,8.25299957570521,8.31504253471681,8.30851048638369,8.67173342720891,8.66464448581028,8.5133492030939,8.16161512269878,8.65823367232175,8.58934161043243,8.39990338165267,8.28307772126095,7.95991816737647,8.05009433373176,8.34151367627891,8.69581601242887,8.68031784277711,8.21985501300853,7.91347409626485,8.76145594619199,8.36357881859441,7.64977784033642,7.55108565871718,..
Poland,POL,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,309.1133,317.5662,330.8947,348.5825,361.7476,376.9662,401.7033,416.3127,444.2133,444.8356,456.3049,418.9641,425.2003,429.172,444.4833,454.6339,462.2453,478.2041,468.0132,447.1088,371.5249,369.2328,360.3244,360.7663,354.6629,356.4423,372.4503,362.6683,334.0673,324.6514,313.0274,309.7595,302.5145,315.3023,317.4868,317.098,330.7509,330.3011,324.5779,311.3787,329.3834,326.9383,319.7269,315.0899,302.5703,305.7942,316.728,330.2221,329.6329,312.0707,296.8799,324.0123,307.9616,280.6501,276.0619,..
Poland,POL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2705.72692194049,2641.10358006456,2569.22878977271,2625.55495537132,2495.22317226992,2578.20837982237,2680.1080126261,2640.54587904468,2461.01864758147,2396.67141418898,2321.77643337011,2338.14293839845,2312.5947846893,2375.41153801546,2383.78041134423,2414.28237185953,2538.76112384258,2529.61907810596,2563.58518489618,2463.27043395388,2642.06881241023,2652.99080592091,2563.69089214526,2567.18208491979,2473.79770713362,2498.7740659386,2614.97160490538,2734.42727608835,2865.52683144763,2761.07246212926,2710.95606232103,2920.11352538648,2798.00774623397,2639.20385996686,..,..
Portugal,PRT,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27190.5720267043,28443.7945360373,28776.0475772619,28153.6155177216,28348.8658386372,29460.8141864852,30378.7557756388,31574.4021979121,32925.6638725858,34018.9637066505,35069.827570513,35500.226680409,35578.5200308997,35115.3795144127,35658.1298257503,35870.3092741499,36387.5367379519,37226.47026267,37291.504896966,36092.8109314685,36703.1141882821,36127.2949766154,34804.6333340481,34651.7719455055,35097.4098263229,35803.3575649769,36636.2978441633,37943.1150505673,39123.6151282571,40188.2868799219,36852.22873381,38657.6677223425,41070.861152974,41768.2549192626,42197.2025135828,..
Portugal,PRT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,36024041106.2962,38017937009.5674,40532613595.8303,42913378578.3448,45621533493.7521,49029000597.585,51028358838.3406,54878184455.7093,59748902784.3993,61016022359.4101,66576926207.4632,70992076013.4684,76682585127.1815,85271549891.6412,86246084032.3519,82496423036.3738,88188866127.4689,93129733594.4814,95752235290.7646,101151643830.927,105793836908.303,107505690554.857,109801339942.75,109611260054.699,107550590438.34,110570008320.31,115148663807.605,122496753631.096,131670667026.502,140151100100.585,145687801786.27,152051745327.928,153708313966.776,150567626889.127,152020360998.271,158531058877.056,164086378007.658,171307602359.378,179544008821.687,186558035204.778,193677420299.115,197441874347.86,198964002685.767,197112600768.677,200638423891.103,202207110531.023,205493047516.038,210643893867.297,211316368904.681,204718906458.637,208276152407.912,204707283345.749,196414790526.28,194481859660.111,195923731482.461,199038523119.639,203027536357.754,209757330876.906,215937376369.165,221866335067.158,203663019645.466,214984151437.597,230002603240.143,237132635847.463,242206495918.36,..
Portugal,PRT,"Population, total",SP.POP.TOTL,8857716,8929316,8993985,9030355,9035365,8998595,8930990,8874520,8836650,8757705,8680431,8643756,8630430,8633100,8754365,9093470,9355810,9455675,9558250,9661265,9766312,9851362,9911771,9957865,9996232,10023613,10032734,10030031,10019610,10005000,9983218,9960235,9952494,9964675,9991525,10026176,10063945,10108977,10160196,10217828,10289898,10362722,10419631,10458821,10483861,10503330,10522288,10542964,10558177,10568247,10573100,10557560,10514844,10457295,10401062,10358076,10325452,10300300,10283822,10286263,10297081,10361831,10434332,10578174,10694681,..
Portugal,PRT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,2.0145313061068,2.15665504671812,2.20534782160333,2.45470340897244,2.42721202508691,2.50980098906138,2.57910325241748,2.52899978055506,2.59269217691523,2.85150029525119,2.89056913193025,3.03607765098877,3.20782229532946,3.09673810600967,3.01329540971038,2.86005654847209,3.26695594640504,3.27719824594759,3.3850618936266,4.23687156421789,4.39351319384191,4.54854729833182,4.92324838377195,4.81348363092625,4.94443040476804,5.26690335378114,5.07822727568563,5.30168384001665,5.71047054604065,6.33573984608079,6.24348268563984,6.12752132113551,6.50103636107651,6.00482597417051,6.15858031692713,6.4581042393222,5.98192142241307,5.8179179972539,5.61287237370618,5.53453188594097,5.03622400242124,4.86833131897901,4.73413585593852,4.60337018320703,4.58326274759251,4.99335011637296,4.89305456071076,5.35359164296186,4.96972818082616,4.51358282400518,3.94717687468905,3.76014625214405,3.8017191709062,3.53665954067309,3.32476489948602,..
Portugal,PRT,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,17.487,18.6416,19.0331,21.1917,21.2487,22.8228,24.1296,23.9134,24.7816,27.5491,28.2302,29.9095,31.7952,30.8369,30.1216,28.6681,32.7765,32.8704,33.917,42.3899,43.8614,45.3046,48.9986,47.9648,49.4024,52.8069,51.107,53.5946,58.0195,64.7375,64.2448,63.4978,67.7384,62.8034,64.5657,67.8316,62.9435,61.3381,59.2617,58.4903,53.2485,51.3977,49.7787,48.1388,47.6708,51.7215,50.523,55.1436,51.1078,46.4279,40.6444,38.962,39.6684,37.4114,35.5573,..
Portugal,PRT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1680.88286201382,1703.25479262559,1813.60280380135,1786.33794491445,1827.69065121281,2013.96965845437,1986.79149693102,2083.46205659678,2240.06330016631,2390.35284181731,2390.18870122638,2391.32113737669,2477.60275830907,2400.86139844201,2463.10248808928,2519.13901861547,2390.46374599498,2402.51066519403,2337.4925314705,2304.1784841547,2222.62833547109,2164.03219875257,2039.16999711033,2055.58816601984,2035.41142547114,2121.0872664787,2111.0971132123,2209.9813508898,2140.97558921814,2115.18570481977,1957.30550192994,1943.29269675495,1949.86496103932,1853.15672016889,..,..
Puerto Rico (US),PRI,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26738.8144405273,27162.1507880615,28219.1160498293,29282.1121792431,30225.7807602628,31310.1801642693,31677.2302541644,32915.7905705568,34537.1851859472,36216.8380896225,37298.5450447133,39568.5528383032,39879.7295566967,39876.0670237773,43355.8226365269,42555.7081189669,42133.9682748773,41888.6232716478,41358.0689136668,40772.3514249612,40777.6892825687,40972.5364074959,41347.4542013586,41556.7852350074,41593.6798280708,41737.6068571153,41858.2626698462,41479.9977732034,41119.3088051648,41656.3291581369,40171.38668761,40559.474811812,42310.9585064702,42837.8994791262,44205.7494879255,..
Puerto Rico (US),PRI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,14872866396.2782,15920174750.9808,17245260651.1686,18737156256.8692,20060172567.7053,21906679850.7348,23549494281.4411,25015031909.1869,26310919276.8857,28777629536.6528,31194351251.4781,33180011638.8544,35560204651.063,37816462599.5297,38919711945.4414,38664956204.6133,41078843372.9853,43523314808.4812,46540327586.3428,50220189697.6778,52351266023.4768,52952230929.6783,52127953622.9345,50907130172.6374,53925254341.0198,55595558165.2215,58362753380.9773,61729699983.6625,65364574807.8781,68198098011.2531,66260903262.1266,67787813677.7899,70881684617.9023,74173803638.2829,77278688339.3385,80794086619.0355,82663425484.3649,86697472737.6136,91492472088.4549,96423641766.2393,99578589112.8593,105865455033.218,106835668972.022,106892740374.551,116244440860.349,113934735057.689,112328922886.154,111022754694.512,108975346085.071,106847683983.96,106406131528.656,106024654228.865,106055693105.528,105730285957.27,104471711252.84,103375500000,102069149649.478,99124231779.4147,94801000739.6964,96389357184.3707,92359439312.9166,92715228856.7798,95456906860.8231,96155166598.5367,99210088884.5323,..
Puerto Rico (US),PRI,"Population, total",SP.POP.TOTL,2358000,2399722,2450322,2504530,2554066,2594000,2624995,2645674,2662064,2684150,2718000,2762190,2817256,2878786,2939299,2994000,3043854,3088690,3129421,3168088,3206000,3242552,3277453,3311138,3344190,3377000,3409554,3441850,3473898,3505650,3537000,3562110,3585176,3615497,3649237,3683103,3724655,3759430,3781101,3800081,3810605,3818774,3823701,3826095,3826878,3821362,3805214,3782995,3760866,3740410,3724465,3693464,3661045,3631427,3585017,3535167,3480432,3410837,3290690,3302691,3281590,3262711,3220137,3203792,3203295,..
Puerto Rico (US),PRI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,10.8346210448859,11.4948283789312,13.7961193444969,14.9735339827274,13.9060367795178,12.7030728122912,13.6971418471451,15.1689874995548,15.1607917247312,12.7602831739522,10.3499064254523,8.77302815806809,6.59289393318531,6.64312390483272,5.90136924038407,5.11101569440332,6.27944300046282,5.56078852942458,6.43107540866197,6.67884700412192,5.37709923664122,5.48276162162314,5.6497644746032,5.74438313736673,5.86670583467174,5.93689614436523,5.95480655255319,6.06419058208292,6.13220858157452,6.617753674198,6.60892430467078,6.51078068510993,5.26808973818821,6.83051518584876,6.84176501053862,6.88558163293611,4.45924986084882,4.74692670754257,4.09389752253869,3.73563325945551,3.60688045128629,3.15890448641167,3.09679340188389,3.01209414370714,3.21103079845925,3.42193169375025,3.26088830352094,3.40966161678204,4.16800123986155,3.8228523346568,3.79870733394483,3.88232362596626,4.32211424544981,4.56646374046755,4.81694630060609,..
Puerto Rico (US),PRI,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,29.4485,31.7509,38.8672,43.1056,40.874,38.033,41.6921,46.8523,47.4445,40.4257,33.1818,28.447,21.6079,21.9963,19.7353,17.2599,21.4101,19.1394,22.3409,23.4137,19.0188,19.5302,20.2554,20.7688,21.409,21.8662,22.1796,22.7979,23.1865,25.148,25.184,24.8632,20.1436,26.1342,26.1826,26.3123,16.9684,17.9576,15.3966,13.9728,13.4337,11.6673,11.3375,10.9382,11.5116,12.0971,11.3493,11.6298,13.7156,12.6257,12.4658,12.6669,13.9178,14.63,15.4301,..
Puerto Rico (US),PRI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71584.3761008266,68122.8639906324,73450.9520794121,70250.6988205416,69119.8834809747,68732.4655730397,69746.1505971988,87140.0414805606,91901.0695568133,90837.3739354159,93186.9710440179,92115.7349961796,94111.5966588338,93224.3623187548,107023.577147067,107784.417294658,115383.630413612,109579.67852883,109206.297312914,108435.74676157,129044.708988673,145590.759374614,143830.55475292,136453.930654184,128013.946689103,123070.823231761,120054.244506415,115064.83603436,114909.792335472,113160.839750596,103061.899444607,116832.656941972,114740.16518158,116563.992526162,110889.792701691,..
Qatar,QAT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,8816150736.25524,9698458024.29258,10772987962.6071,11934843425.802,12643564609.021,13386896518.8091,14504556746.719,13444936044.5723,14636609979.8537,15401773270.9241,15245226292.9057,15382581528.5877,14325106863.034,14063649966.8963,14718697889.0011,14406636432.7947,15175343804.397,15182171403.7259,16078595047.413,17079039176.2532,17662196492.9418,17368609718.8109,19336564856.1189,19080329053.1304,19351023287.6903,19815300047.036,20682003550.3288,26889094692.7575,29905688771.6611,31186867736.7861,33690588603.2193,35003910634.6135,37517944590.3984,38913596625.4518,46392367816.5645,49868435891.5076,62919128076.2528,74235546523.6837,87348184124.9853,97792023154.8808,116951606956.59,132594158696.499,138865975290.062,146581512800.909,154400671412.79,161739835164.835,166695713593.11,164199341779.27,166226927746.608,167370994374.124,161416766491.661,164042913770.979,170908060803.633,173539688045.024,177634714249.328,..
Qatar,QAT,"Population, total",SP.POP.TOTL,36010,39680,44630,50380,56867,64065,72192,81439,91749,103025,116350,131346,146506,161841,177362,193087,209052,225285,241808,258670,275913,293553,311537,329709,347878,365940,382422,397005,411264,425646,440175,454853,469657,484545,499459,514325,529019,550500,580540,612500,644989,677925,711205,744682,773332,825408,972831,1208595,1426938,1608903,1616832,1624761,1722438,1916426,2151745,2344557,2477113,2545820,2580734,2638657,2794148,2504910,2657333,2656032,2857822,..
Qatar,QAT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,126.351525569403,139.300778097544,150.311932617094,152.442829690869,117.353209819465,103.155054457317,89.1735070700113,74.0937035310829,77.7463938331238,68.0303088877721,52.7880165124514,40.2918723365116,40.5775236970248,34.3512006041691,46.9957858789576,42.2244083729573,42.4463027754679,41.3052732333346,40.7378229069406,41.121025453076,38.5798830010791,39.6325845932642,40.399483026975,40.1838838497972,41.057023699643,40.7923005881495,43.0680183509477,50.6770208900999,51.7469941778344,53.1144489795918,49.2290566195703,47.8365600914555,50.8998108843442,51.3901235695236,53.2363848903188,52.7739009071877,50.3550976479985,46.4568362437376,43.3504469009866,39.7629937914219,44.6630200292918,51.1981146765586,53.5992587251326,53.2936831372565,51.4766852020105,48.6591283555913,46.043357731359,44.8208042988114,44.520899868022,44.592192164423,41.2780926421936,47.2839742745248,45.1959539884538,48.6426368357008,47.3321641445828,..
Qatar,QAT,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,14.701,18.2966,22.0216,24.6715,20.814,19.9179,18.6419,16.6922,18.7997,17.5974,14.5649,11.8278,12.6414,11.3259,16.3488,15.4516,16.2324,16.3984,16.754,17.503,16.9819,18.027,18.9739,19.4709,20.5063,20.9805,22.7838,27.8977,30.0412,32.5326,31.7522,32.4296,36.2002,38.2693,41.1694,43.56,48.987,56.1475,61.8584,63.9748,72.2126,83.1847,92.3214,102.1334,110.7647,114.0841,114.0546,114.1057,114.8966,117.6635,115.3371,118.4421,120.1007,129.1964,135.2669,..
Qatar,QAT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14843.3629157144,15893.6888637923,16086.8310811281,16177.5093140931,15753.4549066912,15853.7577398647,16354.5772565174,18490.5772365155,18390.9777006325,18487.5692896824,16938.7214410402,17811.9127028494,19201.3018874398,18983.9448332386,21557.4750763638,20198.1689051663,20140.3428752631,18323.3464644697,15946.7278040391,15063.2666244935,16779.9216747321,16473.4269691009,21456.0669284592,20642.1423232651,17814.5431104326,16427.7565434994,15178.8562114172,16718.237047918,16139.7708310186,15760.736902246,14869.2501075493,17100.7506118977,16683.663609726,..,..,..
Romania,ROU,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16316.912333926,14333.0301191021,13195.0965262879,13415.0744360432,13962.8317660865,14863.2472312959,15488.6217092877,14780.0590188185,14510.0533572297,14478.109394247,14853.6679659943,15848.3696371638,17061.7001240442,17587.5355528951,19532.5610216283,20571.0108222199,22354.6564902844,24328.4940230196,27039.7122195334,25761.7373850906,24903.0077613835,26150.8560702105,26767.5666532405,26942.0436130341,28156.2475476815,29181.9991893663,30189.2729172886,32852.7718069627,34829.0402990684,36399.6255565426,35283.7523567852,37534.1559176911,39256.9888833852,40116.8555054263,40504.0002945958,..
Romania,ROU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,116460149704.559,101415582149.459,92524246376.2034,93938788972.5597,97632408355.8641,103718335742.553,107771339314.171,102545439457.276,100463958892.948,100085550636.348,102548919722.127,107900062083.039,114053593614.452,116723756275.208,128895841498.556,134912890211.095,145744791283.304,156287689281.09,170834114652.888,161409698529.133,155105339843.99,162078238594.701,165163587446.019,165624017079.639,172441103432.375,177885131240.315,182972525962.275,197967999561.02,208647427408.285,216910469745.256,209105975817.662,220789460074.341,230035489109.198,235229078939.709,237383786157.719,..
Romania,ROU,"Population, total",SP.POP.TOTL,18406905,18555250,18676550,18797850,18919126,19031576,19215450,19534242,19799831,20009141,20250398,20461567,20657957,20835681,21029429,21293583,21551634,21756096,21951464,22090488,22207282,22353070,22475741,22560478,22640547,22732999,22836841,22949430,23057662,23161458,23201835,23001155,22794284,22763280,22730211,22684270,22619004,22553978,22507344,22472040,22442971,22131970,21730496,21574326,21451748,21319685,21193760,20882982,20537875,20367487,20246871,20147528,20058035,19983693,19908979,19815616,19702267,19588715,19473970,19371648,19265250,19122059,19048502,19061062,19051804,..
Romania,ROU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,6.17166141623488,6.14688992294676,6.35393422495748,6.88420983216243,6.92505250618074,7.40655529884285,8.05682297685642,8.36416607097156,8.99691246105499,9.15872026005039,9.01282291097128,8.99497026582926,8.9169651848186,8.9848495231351,8.83679179659396,8.75794698271002,8.97318066014472,9.2498942239524,9.38564803317873,9.27853937347122,8.09116606509787,6.60874203925846,6.07009195814179,5.7594687584566,5.63809108503216,5.88105325849146,6.03747185331414,5.5121717330752,4.84219728458409,4.14686428112446,4.34452283523425,4.71753757121485,4.75824850017229,4.99887690581852,4.92175276345778,4.90116528457151,5.22993560368712,5.12802242514982,5.13050644236563,4.20729371276879,4.11641877898071,4.45806056206995,4.36901221879411,3.9798049339529,3.96756659394738,4.0525613738175,3.99479410161277,4.17578692629915,4.26219717910626,4.18922540818417,3.92941176470588,4.22268857135102,3.97277959180202,3.68569180458046,3.72055055783694,..
